isbn,title,year,author,pages,publisher,genres,tag,price,rating_avg,review_count,cover,link_buy,description
9786043468229,Sách Yêu Những Điều Không Hoàn Hảo,2024,Hae Min,300.0,Nhà Xuất Bản Thế Giới,"Truyện ngắn, Sách văn học","truyen-ngan, sach-van-hoc",135200,5.0,4062,https://salt.tikicdn.com/cache/280x280/ts/product/20/79/b3/8b1139ce30144b41473b199c19001942.jpg,https://tiki.vn/sach-yeu-nhung-dieu-khong-hoan-hao-p3954355.html?spid=3955615,"Yêu Những Điều Không Hoàn Hảo.“Không phải điều gì hoàn hảo cũng đáng yêu, nhưng chính sự không hoàn hảo lại khiến trái tim ta mở ra…”Cuốn sách Yêu Những Điều Không Hoàn Hảo (tựa gốc: Love for Imperf..."
9786043404018,"Sách Nói Chuyện Là Bản Năng, Giữ Miệng Là Tu Dưỡng, Im Lặng Là Trí Tuệ",2002,Trương Tiếu Hằng,450.0,Nhà Xuất Bản Thanh Niên,"Sách kỹ năng sống, Sách kỹ năng mềm","sach-ky-nang-song, sach-ky-nang-mem",130410,4.8,446,https://salt.tikicdn.com/cache/280x280/ts/product/20/15/db/3c50fc06da7b72d97358842f9b08cd71.jpg,https://tiki.vn/sach-noi-chuyen-la-ban-nang-giu-mieng-la-tu-duong-im-lang-la-tri-tue-p277728224.html?spid=212356653,"Tuân Tử nói: “Nói năng hợp lý, đó gọi là hiểu biết; im lặng đúng lúc, đó cũng là hiểu biết”. Ngôn ngữ là thứ có thể thể hiện rõ nhất mức độ tu dưỡng của một người, nói năng hợp lý là một loại trí tuệ,..."
9786043591204,Sách - Khoá Học Cấp Tốc Về Tư Bản Và Tiền Bạc - Bài Học Từ Thành Phố Đắt Đỏ Nhất Thế Giới,2007,THE WOKE SALARYMAN,332.0,Nhà Xuất Bản Thế Giới,"Sách kinh tế, Sách tài chính","sach-kinh-te, sach-tai-chinh",149000,4.6,13,https://salt.tikicdn.com/cache/280x280/ts/product/0b/f9/80/c7d226dcd15ed96f1f11ea5697a47ea8.png,https://tiki.vn/sach-khoa-hoc-cap-toc-ve-tu-ban-va-tien-bac-bai-hoc-tu-thanh-pho-dat-do-nhat-the-gioi-p277891027.html?spid=277891028,"Cẩm nang tài chính cá nhân bằng truyện tranh – dí dỏm, dịu dàng, nhưng cũng không kém phần “sát thương” bởi vì quá thực tế.Trong khi bạn bè đang check-in ở Biển Bali, Núi Phú Sĩ, Đỉnh Everest… thì bạ..."
9786043105284,Sách Bốn Thỏa Ước,2019,"Don Miguel Ruiz, Janet Mills",190.0,Nhà Xuất Bản Dân Trí,"Sách kỹ năng sống, Sách kỹ năng mềm","sach-ky-nang-song, sach-ky-nang-mem",100100,5.0,266,https://salt.tikicdn.com/cache/280x280/ts/product/97/75/42/3be221cdd7210e10180502e55238a751.jpg,https://tiki.vn/sach-bon-thoa-uoc-p195291930.html?spid=195291931,"BỐN THỎA ƯỚC. Bí quyết sống tự do, bình an, hạnh phúc giữa thế giới bất địnhDon Miguel Ruiz - Hậu duệ của người Toltec cổ xưaBạn có đang sống theo những quy tắc bạn không tự chọn?Có khi nào bạn cảm..."
9786043901406,Sách Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản),2002,David R.Hawkins,398.0,Nhà Xuất Bản Thế Giới,"Sách Kiến Thức Tổng Hợp, Kiến Thức Bách Khoa","sach-kien-thuc-tong-hop, kien-thuc-bach-khoa",137600,5.0,591,https://salt.tikicdn.com/cache/280x280/ts/product/37/54/79/b699efce8c0f4029f424019f561ef327.png,https://tiki.vn/sach-power-vs-force-truong-nang-luong-va-nhung-nhan-to-quyet-dinh-hanh-vi-cua-con-nguoi-tai-ban-p161008715.html?spid=161008716,"Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người.Tại sao có những con người chỉ cần xuất hiện đã truyền cảm hứng và sức mạnh, trong khi kẻ khác lại tạo ra sự hỗn l..."
9786043921541,Sách Tư duy dã tràng - Tim trí giao tranh,2015,Phan Văn Trường,332.0,NXB Trẻ,"Sách kinh tế, lãnh đạo","sach-kinh-te, lanh-ao",120000,5.0,33,https://salt.tikicdn.com/cache/280x280/ts/product/c5/ef/6e/bceed9b18a1a31a0ea03edc2b35fcb78.jpg,https://tiki.vn/sach-tu-duy-da-trang-tim-tri-giao-tranh-p277809376.html?spid=277809378,"Trong một thế giới vận hành ngày càng nhanh, nơi thông tin dồn dập và con người bị cuốn vào nhịp sống hiệu suất, cuốn sách Tư duy dã tràng – Tim trí giao tranh như một lời mời gọi quay trở về với nội ..."
9786043686044,Sách Cây Cam Ngọt Của Tôi,2020,José Mauro de Vasconcelos,244.0,Nhà Xuất Bản Hội Nhà Văn,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",86400,5.0,13487,https://salt.tikicdn.com/cache/280x280/ts/product/5e/18/24/2a6154ba08df6ce6161c13f4303fa19e.jpg,https://tiki.vn/sach-cay-cam-ngot-cua-toi-p74021317.html?spid=74021318,"“Cây Cam Ngọt Của Tôi” – Khi tuổi thơ vỡ vụn giữa những cơn đau không tên.“Khi trái tim còn quá nhỏ để hiểu nỗi đau, người ta thường gọi đó là nghịch ngợm.”Trong khu vườn ký ức, có một cây cam ngọt ..."
9786043825694,Sách Hai số phận (bìa mềm),2018,Jeffrey Archer,768.0,Nhà Xuất Bản Văn Học,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",169000,5.0,195,https://salt.tikicdn.com/cache/280x280/ts/product/9e/c6/49/2b9de3bcd69d99a1ec0522c33c9db018.jpg,https://tiki.vn/sach-hai-so-phan-bia-mem-p249875150.html?spid=249875152,"Hai số phận.“Hai số phận. Hai con người sống hai thế giới khác biệt. Nhưng định mệnh đã dẫn họ đến cùng một kết thúc đầy kịch tính.”Cùng sinh ra trong một ngày, tại hai nửa thế giới hoàn toàn khác b..."
9786043726371,"Sách - 12 Nguyên tắc cốt lõi hợp tác làm ăn chung, Chia thế nào để khoá rủi ro, minh bạch, bền vững",2020,WeupBooks,152.0,Nhà Xuất Bản Dân Trí,"Sách kinh tế, Sách tài chính","sach-kinh-te, sach-tai-chinh",139000,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/5f/21/1a/103d3071b125f1bbe74427965c18d3cd.png,https://tiki.vn/sach-12-nguyen-tac-cot-loi-hop-tac-lam-an-chung-chia-the-nao-de-khoa-rui-ro-minh-bach-ben-vung-p278150175.html?spid=278187748,1. Thông tin chi tiếtCông ty phát hành: CÔNG TY TNHH WE UPNhà xuất bản: Dân TríTác giả: WEUPBOOKSNăm xuất bản: 2025Số trang: 1722. Nội dung sách:Cuốn sách cung cấp 12 nguyên tắc thực chiến giúp...
9786043565909,Sách Hiểu Về Trái Tim (Tái Bản 2019) - Minh Niệm,2004,Minh Niệm,480.0,Nhà Xuất Bản Tổng hợp TP.HCM,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",138900,5.0,3728,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/1b/d0/54/3f23c30055381c7e58af80a62ce28fa5.jpg,https://tiki.vn/sach-hieu-ve-trai-tim-tai-ban-2019-minh-niem-p42230121.html?spid=42230122,"Hiểu Về Trái Tim – Cuốn Sách Mở Cửa Thề Giới Cảm Xúc Của Mỗi NgườiXuất bản lần đầu tiên vào năm 2011, Hiểu Về Trái Tim trình làng cũng lúc với kỷ lục: cuốn sách có số lượng in lần đầu lớn nhất: 100...."
9786043117688,Sách Tiến hóa nội tâm cùng Carl Jung,2013,Lưu Tố Bình,336.0,Nhà Xuất Bản Hồng Đức,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",145000,4.7,14,https://salt.tikicdn.com/cache/280x280/ts/product/3f/f9/61/bd8b1f6325acbecce6cab2bafc8d24aa.jpg,https://tiki.vn/sach-tien-hoa-noi-tam-cung-carl-jung-p276912755.html?spid=277459816,Nội dung cuốn sách Tiến hóa nội tâm cùng Carl Jung Cuốn sách đi khám phá sự biến đổi và trưởng thành trong nội tâm Carl Jung cùng với những thành tựu và những câu chuyện trong suốt cuộc đời ông.Chươ...
9786043400658,Sakamoto Days Sát thủ huyền thoại,2003,Yuto Suzuki,192.0,NXB Trẻ,"Manga, Truyện Tranh","manga, truyen-tranh",39000,5.0,52,https://salt.tikicdn.com/cache/280x280/ts/product/7b/ed/6b/ec288d5050085f034fdb54ceb37309fc.jpg,https://tiki.vn/sakamoto-days-01_sat-thu-huyen-thoai-tap-1-p275362670.html?spid=276285335,"Sakamoto Taro là sát thủ huyền thoại, khiến giới sát thủ vừa khiếp sợ nhưng cũng vừa ngưỡng mộ. Nhưng một ngày anh đã yêu, kết hôn và rửa tay gác kiếm..."
9786043945270,Sách Nhà Giả Kim (Tái Bản 2020),2013,Paulo Coelho,228.0,Nhà Xuất Bản Hà Nội,"Sách văn học, Tác phẩm kinh điển","sach-van-hoc, tac-pham-kinh-ien",60830,5.0,6054,https://salt.tikicdn.com/cache/280x280/ts/product/45/3b/fc/aa81d0a534b45706ae1eee1e344e80d9.jpg,https://tiki.vn/sach-nha-gia-kim-tai-ban-2020-p52789367.html?spid=52789368,"Nhà Giả Kim.“Khi bạn thật sự muốn điều gì đó, cả vũ trụ sẽ liên tục hợp lực giúp bạn đạt được nó”Santiago, chàng chăn cừu trẻ tuổi người Andalusia, luôn sống giữa những con cừu và những giấc mơ về k..."
9786043949064,Sách Những Quy Luật Của Bản Chất Con Người,2023,Robert Greene,884.0,NXB Trẻ,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",283500,4.7,73,https://salt.tikicdn.com/cache/280x280/ts/product/bd/fb/1d/3f31feb5b922c74e57923dffc5b86371.jpg,https://tiki.vn/sach-nhung-quy-luat-cua-ban-chat-con-nguoi-p55319105.html?spid=57311627,"Robert Greene, tác giả rất được ưa chuộng do New York Times bình chọn của các tác phẩm 48 nguyên tắc chủ chốt của quyền lực; 33 chiến lược của chiến tranh; Nghệ thuật quyến rũ; Ng..."
9786043779722,Sách Khoa Học Về Nấu Ăn - The Science Of Cooking,2022,Stuart Farrimond,258.0,Nhà Xuất Bản Thế Giới,"Sách Thường Thức, Sách Nấu ăn","sach-thuong-thuc, sach-nau-an",321500,5.0,72,https://salt.tikicdn.com/cache/280x280/ts/product/15/d4/d5/70ad904b07a46853d61af141185078f5.jpg,https://tiki.vn/sach-khoa-hoc-ve-nau-an-the-science-of-cooking-p86517373.html?spid=91445970,"Nắm bắt các kiến thức khoa học và nấu ăn như một đầu bếp thực thụ!Cùng tìm hiểu xem tại sao ướp thịt qua đêm là không cần thiết, ngâm nước các loại gia vị khô lại giúp gia tăng hương vị, tại sao tốt n..."
9786043994262,Sách Lý Thuyết Trò Chơi,2000,Trần Phách Hàm,320.0,Nhà Xuất Bản Dân Trí,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",123700,4.7,472,https://salt.tikicdn.com/cache/280x280/ts/product/8a/b6/ba/1d95b88597f28e42d8ca91e3b3ff600f.jpg,https://tiki.vn/sach-ly-thuyet-tro-choi-p271379451.html?spid=271379452,"LÝ THUYẾT TRÒ CHƠI.Bạn có từng cảm thấy mọi quyết định trong đời như một ván cờ, cần tính toán kỹ lưỡng mỗi bước đi? Trong thế giới đầy cạnh tranh và tương tác phức tạp, bạn có hiểu được luật chơi đa..."
9786043246401,Sách Honda Soichiro - Thiên Tài Không Bằng Cấp,2009,Bessatsu Takarajima,328.0,Nhà Xuất Bản Thanh Niên,"Sách doanh nhân, Sách kinh tế","sach-doanh-nhan, sach-kinh-te",111200,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/0f/55/01/984b73b6460ea6801e29e4ec8e16d276.jpg,https://tiki.vn/sach-honda-soichiro-thien-tai-khong-bang-cap-p205576401.html?spid=205576402,"“Hành trình vươn tới thành công của Honda Soichiro, vị chủ tịch huyền thoại kiêm nhà sáng lập của tập đoàn Honda lừng lẫy toàn thế giới, không hề được trải bước trên hoa hồng, mà được đánh đổi bằng má..."
9786043509593,Sách Giải Trí Đến Chết,2017,Neil Postman,336.0,Nhà Xuất Bản Lao Động,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",124600,4.8,105,https://salt.tikicdn.com/cache/280x280/ts/product/4c/b1/81/6e24d9704854ca6ca56cb554dc22b539.jpg,https://tiki.vn/sach-giai-tri-den-chet-p229714486.html?spid=229714488,Giải Trí Đến Chết Bạn có từng tự hỏi vì sao giải trí ngày càng chiếm lĩnh mọi ngóc ngách cuộc sống và khiến chúng ta trở nên mất tập trung? Cuốn sách này sẽ mở ra cánh cửa cảnh báo về tương lai của t...
9786043179014,Sách Combo 2 Cuốn : Những tâm thư gửi chính mình + Những lá thư du hành thời gian - SBOOKS,2020,Không rõ tác giả,478.0,Nhà Xuất Bản Văn Học,"Truyện ngắn, Sách văn học","truyen-ngan, sach-van-hoc",167310,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/fb/60/2b/25d784d482a738b06e98df256db7e3f9.jpeg,https://tiki.vn/sach-combo-2-cuon-nhung-tam-thu-gui-chinh-minh-nhung-la-thu-du-hanh-thoi-gian-sbooks-p273407953.html?spid=273407955,THÔNG TIN TÁC PHẨMTên tác phẩm: Combo 2 Cuốn : Những tâm thư gửi chính mình + Những lá thư du hành thời gianTác giả: Bưu điện giấc mơThương Hiệu: SBOOKSNhà xuất bản: NXB Văn HọcNăm xuất bản: 202...
9786043119631,Sách Nếu Biết Trăm Năm Là Hữu Hạn,2012,Phạm Lữ Ân,268.0,Nhà Xuất Bản Thế Giới,"Truyện ngắn, Sách văn học","truyen-ngan, sach-van-hoc",123000,5.0,263,https://salt.tikicdn.com/cache/280x280/ts/product/e7/71/5b/0f607537e4532428cca252a99d5b8f79.jpg,https://tiki.vn/sach-neu-biet-tram-nam-la-huu-han-p177487151.html?spid=177487152,"Nếu Biết Trăm Năm Là Hữu Hạn.“Nếu đã biết trăm năm là hữu hạn, cớ gì ta không sống thật sâu…”""Nếu Biết Trăm Năm Là Hữu Hạn"" là tập 40 tản văn do Phạm Lữ Ân, bút danh chung của vợ chồng Phạm Công Luậ..."
9786043809604,Sách Lý Thuyết Trò Chơi,2014,Trần Phách Hàm,320.0,Nhà Xuất Bản Dân Trí,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",123700,4.7,472,https://salt.tikicdn.com/cache/280x280/ts/product/8a/b6/ba/1d95b88597f28e42d8ca91e3b3ff600f.jpg,https://tiki.vn/sach-ly-thuyet-tro-choi-p271379451.html?spid=271379452,"LÝ THUYẾT TRÒ CHƠI.Bạn có từng cảm thấy mọi quyết định trong đời như một ván cờ, cần tính toán kỹ lưỡng mỗi bước đi? Trong thế giới đầy cạnh tranh và tương tác phức tạp, bạn có hiểu được luật chơi đa..."
9786043217537,Sách Cuộc Chiến Kim Loại Hiếm,2019,Guillaume Pitron,364.0,Nhà Xuất Bản Tri Thức,"Sách Giáo Khoa, Giáo Trình Đại Học","sach-giao-khoa, giao-trinh-ai-hoc",173100,5.0,13,https://salt.tikicdn.com/cache/280x280/ts/product/e8/1e/6c/c17ba774e1e94aabb8a0e4783c91f1f2.jpg,https://tiki.vn/sach-cuoc-chien-kim-loai-hiem-p277992334.html?spid=277992337,"Một tác phẩm điều tra sâu sắc, đưa ra góc nhìn khác biệt về mặt trái của cuộc cách mạng công nghệ xanh và số hóa.Viết bởi Guillaume Pitron - nhà báo, đạo diễn phim tài liệu và tác giả người Pháp, chu..."
9786043460043,Sách Sức Hút Của Sự Điềm Tĩnh,2014,Ma Nữ Sha Sha,272.0,Nhà Xuất Bản Thế Giới,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",86950,4.8,72,https://salt.tikicdn.com/cache/280x280/ts/product/5e/7d/c5/6caf6cf19d451fd5bbb40519ad8c01aa.png,https://tiki.vn/sach-suc-hut-cua-su-diem-tinh-p247446852.html?spid=247446854,"SỨC HÚT CỦA PHỤ NỮ LÀ SỰ ĐIỀM TĨNHĐâu là sự hấp dẫn toát lên từ một người phụ nữ hiện đại? Là ngoại hình quyến rũ hay là sự dịu dàng, điềm tĩnh? Khí chất của họ nằm ở sự độc lập tự chủ về mọi mặt và ..."
9786043509077,SÁCH COMBO 2 CUỐN: MINH TRIẾT NHÂN SINH + NHÂN SINH CẢM NGỘ - SBOOKS,2015,Không rõ tác giả,280.0,Nhà Xuất Bản Văn Học,"Sách Kiến Thức Tổng Hợp, Triết Học","sach-kien-thuc-tong-hop, triet-hoc",99000,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/0f/e6/c0/35a3f008bdd14cd9e24b4d68d939306d.png,https://tiki.vn/sach-combo-2-cuon-minh-triet-nhan-sinh-nhan-sinh-cam-ngo-sbooks-p276333184.html?spid=276333840,THÔNG TIN SẢN PHẨMTên sản phẩm: MINH TRIẾT NHÂN SINH + NHÂN SINH CẢM NGỘTác giả/Dịch giả: ĐÀM TỊCH TÂMNhà xuất bản: Văn HọcNăm xuất bản: 2024Nhà phát hành: Công ty CP SbooksKích thước sản phẩm:...
9786043531907,Sách Đường Mây Qua Xứ Tuyết (Tái Bản),2014,Lama Anagarika Govinda,320.0,Nhà Xuất Bản Thế Giới,"Sách Văn Hóa, Sách Địa Danh","sach-van-hoa, sach-ia-danh",89000,5.0,132,https://salt.tikicdn.com/cache/280x280/ts/product/61/00/d2/8c41b514e033f1bf5c9f4b9ea15ef441.jpg,https://tiki.vn/sach-duong-may-qua-xu-tuyet-tai-ban-p147920905.html?spid=147920906,Đường Mây Qua Xứ Tuyết (“The Way of the White Clouds”) ghi lại những điều Anagarika Govinda chứng kiến trong thời gian du hành ở Tây Tạng. Hành trình của tác giả diễn ra vào khoảng thập niên 30 đến th...
9786043953135,COMBO 4 - (TRÍ TUỆ CỦA NGƯỜI XƯA - ĐẠO LÝ NGƯỜI XƯA - HIỂU NGƯỜI để DÙNG NGƯỜI - CỔ HỌC TINH HOA) - MINH TRIẾT PHƯƠNG ĐÔNG,2008,Không rõ tác giả,1323.0,Nhà Xuất Bản Văn Học,"Sách Kiến Thức Tổng Hợp, Triết Học","sach-kien-thuc-tong-hop, triet-hoc",350000,4.7,283,https://salt.tikicdn.com/cache/280x280/ts/product/37/38/b2/3ac9925fea6b7b189bb7c0fb4d7b60ba.png,https://tiki.vn/combo-4-tri-tue-cua-nguoi-xua-dao-ly-nguoi-xua-hieu-nguoi-de-dung-nguoi-co-hoc-tinh-hoa-minh-triet-phuong-dong-p190843478.html?spid=190843479,"TRÍ TUỆ của NGƯỜI XƯATrí tuệ và mưu kế của người xưa về chính trị, quân sự cũng như xử thế, được ghi chép lại thành các điển tích nổi tiếng. Cuốn sách Trí tuệ của người xưa biên soạn lại những điển t..."
9786043655461,Sách Ngàn Năm Áo Mũ (Tái Bản),2002,Trần Quang Đức,400.0,Nhà Xuất Bản Thế Giới,"Sách Văn Hóa, Sách Phong Tục","sach-van-hoa, sach-phong-tuc",291500,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/fb/59/35/2e75b56e1d7cf3b36aca462ab5e68a13.jpg,https://tiki.vn/sach-ngan-nam-ao-mu-tai-ban-p75829071.html?spid=84594517,Sơ lược về tác phẩmNgàn năm áo mũ là một nghiên cứu công phu và đầy tham vọng của Trần Quang Đức: dựng lại bức tranh trang phục Việt Nam trong cung đình và ngoài dân gian trong khoảng một nghìn năm từ...
9786043305824,Sách Trốn Lên Mái Nhà Để Khóc,2003,Lam,208.0,Nhà Xuất Bản Dân Trí,"Truyện ngắn, Sách văn học","truyen-ngan, sach-van-hoc",76000,5.0,136,https://salt.tikicdn.com/cache/280x280/ts/product/b1/ea/db/d39991c3cb5135b3da53452d2e495e48.jpg,https://tiki.vn/sach-tron-len-mai-nha-de-khoc-p272367381.html?spid=272367383,"TRỐN LÊN MÁI NHÀ ĐỂ KHÓCBản Đặc BIệt Tặng Kèm Sổ Thơ + Bookmark.“Đôi khi ta cần một mái nhà trong tim để khóc thật to, giữa bầu trời và ký ức không ai thấy.”Trốn Lên Mái Nhà Để Khóc là tập tản văn ..."
9786043432831,"Hẹn Gặp Lại, Quốc Vương Của Tôi - Tập 3",2023,Ôn Viễn,256.0,Nhà Xuất Bản Dân Trí,"Manga, Truyện Tranh","manga, truyen-tranh",152150,5.0,8,https://salt.tikicdn.com/cache/280x280/ts/product/b1/b3/09/9f3e76d0bc2b33dd538d4bf8608d93fc.png,https://tiki.vn/hen-gap-lai-quoc-vuong-cua-toi-tap-3-p278229572.html?spid=278229665,Trương Lê rất đỗi bất ngờ khi hay tin quốc vương còn có một người chị gái tên là Mimi - cái tên mà hắn đã tự giới thiệu với cậu. Vì tò mò nên Trương Lê đã tiếp cận Kaba để đào sâu thêm thông tin về vị...
